id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1335528163972157441,1335528163972157441,2020-12-06 10:15:01 GMT,2020-12-06,10:15:01,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 280/06 Dec -925 Tests  -80 Nouveaux cas -34 Cas contacts -46 Cas communautaires  -45 Guéris  - 08 Cas graves - 01 Nouveau décès A ce jour 16.477 cas ont été déclarés positifs dont 15.776 guéris 338 décédés,362 sous traitement #cov19sn  https://t.co/CY52H2BZnJ",fr,[],[],"['https://pbs.twimg.com/media/Eoi_vNpXEAEbrRA.jpg', 'https://pbs.twimg.com/media/Eoi_x4-WEAEGokV.jpg']",14,37,134,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1335528163972157441,False,,1,https://pbs.twimg.com/media/Eoi_vNpXEAEbrRA.jpg,,,,,,,[],,,,
1335168664358834176,1335168664358834176,2020-12-05 10:26:30 GMT,2020-12-05,10:26:30,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 279/05 Dec - 1224 Tests  -100 Nouveaux cas -29 Cas contacts - 71 Cas communautaires  - 24 Guéris  - 08 Cas graves - 01 Nouveau décès A ce jour 16.397 cas ont été déclarés positifs dont 15.731 guéris 337 décédés,328 sous traitement #cov19sn  https://t.co/13IDKGOLZh",fr,[],[],"['https://pbs.twimg.com/media/Eod4wX9XMAE354D.jpg', 'https://pbs.twimg.com/media/Eod40PbW4AA2Lun.jpg']",36,87,281,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1335168664358834176,False,,1,https://pbs.twimg.com/media/Eod4wX9XMAE354D.jpg,,,,,,,[],,,,
1334803844111462400,1334803844111462400,2020-12-04 10:16:50 GMT,2020-12-04,10:16:50,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 277/03 Dec - 1054 Tests  - 80 Nouveaux cas - 33 Cas contacts - 47 Cas communautaires  - 10 Guéris  - 07 Cas graves - 01 Nouveau décès A ce jour 16.297 cas ont été déclarés positifs dont 15.707 guéris 336 décédés,253 sous traitement #cov19sn  https://t.co/VAIS9SjmdD",fr,[],[],"['https://pbs.twimg.com/media/EoYs9WfXYAAfx9J.jpg', 'https://pbs.twimg.com/media/EoYtA8mXIAEqluH.jpg']",14,63,183,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1334803844111462400,False,,1,https://pbs.twimg.com/media/EoYs9WfXYAAfx9J.jpg,,,,,,,[],,,,
1334576844054605827,1334576838937632771,2020-12-03 19:14:49 GMT,2020-12-03,19:14:49,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"et l’engagement des plus hautes autorités, à améliorer les conditions d’existence de nos compatriotes handicapés et à supprimer toutes formes de barrières qui peuvent limiter leur potentiel où freiner leur marche vers l’autonomisation. #cov19sn  https://t.co/aXUTUkNoBT",fr,[],[],"['https://pbs.twimg.com/media/EoVeSlNWEAA9WfF.jpg', 'https://pbs.twimg.com/media/EoVeYEaWEAAdbyN.jpg', 'https://pbs.twimg.com/media/EoVecAdXYAMktMY.jpg', 'https://pbs.twimg.com/media/EoVejfKXMAAtakU.jpg']",0,1,18,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1334576844054605827,False,,1,https://pbs.twimg.com/media/EoVeSlNWEAA9WfF.jpg,,,,,,,[],,,,
1334440455736594433,1334440455736594433,2020-12-03 10:12:52 GMT,2020-12-03,10:12:52,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,, https://t.co/oaXfADEia0,und,[],[],['https://pbs.twimg.com/media/EoTids3XEAAAbfB.jpg'],2,25,122,[],[],https://twitter.com/MinisteredelaS1/status/1334440455736594433,False,,1,https://pbs.twimg.com/media/EoTids3XEAAAbfB.jpg,,,,,,,[],,,,
1334078340416876544,1334078340416876544,2020-12-02 10:13:56 GMT,2020-12-02,10:13:56,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 276/02 Dec - 1053 Tests  - 66 Nouveaux cas - 29 Cas contacts - 37 Cas communautaires  - 30 Guéris  - 06 Cas graves - 01 Nouveau décès A ce jour 16.173 cas ont été déclarés positifs dont 15.657 guéris 334 décédés,181 sous traitement #cov19sn  https://t.co/DywzPAgN7c",fr,[],[],"['https://pbs.twimg.com/media/EoOZGTdXcAAyqdo.jpg', 'https://pbs.twimg.com/media/EoOZJlcXIAEt6k9.jpg']",8,63,209,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1334078340416876544,False,,1,https://pbs.twimg.com/media/EoOZGTdXcAAyqdo.jpg,,,,,,,[],,,,
1333764142558302210,1333764126200442882,2020-12-01 13:25:26 GMT,2020-12-01,13:25:26,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"de la riposte au VIH en particulier C’est donc la solidarité à tous les niveaux qui a permis de relever le défi avec à ce jour 81% de sénégalais infectés connaissant leur statut, dont 87% sous traitement antirétroviral et 81% ayant une charge virale indétectable.  https://t.co/FCO8ZUy3SK",fr,[],[],['https://pbs.twimg.com/media/EoJ7ZY7WEAgN3UP.jpg'],0,1,10,[],[],https://twitter.com/MinisteredelaS1/status/1333764142558302210,False,,1,https://pbs.twimg.com/media/EoJ7ZY7WEAgN3UP.jpg,,,,,,,[],,,,
1333717733536636929,1333717733536636929,2020-12-01 10:21:01 GMT,2020-12-01,10:21:01,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 275/01 Dec - 680 Tests  - 18 Nouveaux cas - 06 Cas contacts - 12 Cas communautaires  - 20 Guéris  - 06 Cas graves A ce jour 16.107 cas ont été déclarés positifs dont 15.627 guéris 333 décédés,146 sous traitement #cov19sn  https://t.co/8XPkZtUJZB",fr,[],[],['https://pbs.twimg.com/media/EoJRMihXcAEJFOp.jpg'],2,25,97,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1333717733536636929,False,,1,https://pbs.twimg.com/media/EoJRMihXcAEJFOp.jpg,,,,,,,[],,,,
1333393205841317888,1333393182437085186,2020-11-30 12:51:28 GMT,2020-11-30,12:51:28,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Il dispose de services spécialisés et d’un plateau aptes à garantir aux populations, l’accès à des soins de qualité.  Conçu d’emblée comme un bâtiment extensible, il bénéficie des dernières technologies logistiques et pourra demeurer à la pointe de l'innovation.  https://t.co/8zBjhMaGva",fr,[],[],"['https://pbs.twimg.com/media/EoEqChEXYAA1SlV.jpg', 'https://pbs.twimg.com/media/EoEqCz6XMAIQVg2.jpg', 'https://pbs.twimg.com/media/EoEqDDtXcAAqxyX.jpg', 'https://pbs.twimg.com/media/EoEqDbZWMAw5uFY.jpg']",0,17,84,[],[],https://twitter.com/MinisteredelaS1/status/1333393205841317888,False,,1,https://pbs.twimg.com/media/EoEqChEXYAA1SlV.jpg,,,,,,,[],,,,
1333392034267357184,1333391975408676865,2020-11-30 12:46:48 GMT,2020-11-30,12:46:48,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,Le budget du Ministère de la Santé et de l’Action Sociale est arrêté à 216.580.694.455 FCFA  https://t.co/jFJq87YKSw,fr,[],[],['https://pbs.twimg.com/media/EoEo_I2XEAIyl5o.jpg'],0,0,17,[],[],https://twitter.com/MinisteredelaS1/status/1333392034267357184,False,,1,https://pbs.twimg.com/media/EoEo_I2XEAIyl5o.jpg,,,,,,,[],,,,
1333357754250039298,1333357754250039298,2020-11-30 10:30:35 GMT,2020-11-30,10:30:35,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 274/30 Nov - 772 Tests  - 14 Nouveaux cas - 05 Cas contacts - 09 Cas communautaires  - 10 Guéris  - 06 Cas graves A ce jour 16.089 cas ont été déclarés positifs dont 15.607 guéris 333 décédés,148 sous traitement #cov19sn  https://t.co/1SVwAi0qQm",fr,[],[],['https://pbs.twimg.com/media/EoEJz3FWMAU-ZxW.jpg'],4,21,104,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1333357754250039298,False,,1,https://pbs.twimg.com/media/EoEJz3FWMAU-ZxW.jpg,,,,,,,[],,,,
1332995730831761409,1332995730831761409,2020-11-29 10:32:02 GMT,2020-11-29,10:32:02,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 273/29 Nov - 1029 Tests  - 48 Nouveaux cas - 22 Cas contacts - 26 Cas communautaires  - 15 Guéris  - 05 Cas graves A ce jour 16.075 cas ont été déclarés positifs dont 15.597 guéris 333 décédés,144 sous traitement #cov19sn  https://t.co/JgJQSM8A9Y",fr,[],[],"['https://pbs.twimg.com/media/En_AQpuWMAMCwnR.jpg', 'https://pbs.twimg.com/media/En_AhiMWEAAPXOr.jpg']",12,41,170,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1332995730831761409,False,,1,https://pbs.twimg.com/media/En_AQpuWMAMCwnR.jpg,,,,,,,[],,,,
1332636094651899905,1332630916745879556,2020-11-28 10:42:58 GMT,2020-11-28,10:42:58,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,@Awaa_Diaw  https://t.co/H5Ma6PA2Bn,und,[],[],['https://pbs.twimg.com/media/En55dIsXEAIIf5E.jpg'],0,0,1,[],[],https://twitter.com/MinisteredelaS1/status/1332636094651899905,False,,1,https://pbs.twimg.com/media/En55dIsXEAIIf5E.jpg,,,,,,,[],,,,
1332627439336480768,1332627439336480768,2020-11-28 10:08:35 GMT,2020-11-28,10:08:35,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 272/28 Nov - 1050Tests  - 46 Nouveaux cas - 15 Cas contacts - 31 Cas communautaires  - 13 Guéris  - 06 Cas graves A ce jour 16.027 cas ont été déclarés positifs dont 15.582 guéris 332 décédés,112 sous traitement #cov19sn  https://t.co/u6vYlKshVy",fr,[],[],"['https://pbs.twimg.com/media/En5xdU-XcAUxXLw.jpg', 'https://pbs.twimg.com/media/En5xfhCXMA0IKzZ.jpg']",13,51,208,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1332627439336480768,False,,1,https://pbs.twimg.com/media/En5xdU-XcAUxXLw.jpg,,,,,,,[],,,,
1332273218690965504,1332273218690965504,2020-11-27 10:41:02 GMT,2020-11-27,10:41:02,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 271/27 Nov - 921Tests  - 21 Nouveaux cas - 11 Cas contacts - 10 Cas communautaires  - 11 Guéris  - 05 Cas graves -  01 Nouveau décès A ce jour 15.981 cas ont été déclarés positifs dont 15.569 guéris 332 décédés,79 sous traitement #cov19sn  https://t.co/jwxQmDFlPl",fr,[],[],['https://pbs.twimg.com/media/En0vbSOWEAE_ONY.jpg'],0,19,90,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1332273218690965504,False,,1,https://pbs.twimg.com/media/En0vbSOWEAE_ONY.jpg,,,,,,,[],,,,
1331903561739988997,1331903561739988997,2020-11-26 10:12:09 GMT,2020-11-26,10:12:09,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 270 /26 Nov - 959 Tests  - 33 Nouveaux cas - 14 Cas contacts - 19 Cas communautaires  - 18 Guéris  - 03 Cas graves A ce jour 15.960 cas ont été déclarés positifs dont 15.558 guéris 331 décédés,70 sous traitement #cov19sn  https://t.co/Rigzp7d1kO",fr,[],[],['https://pbs.twimg.com/media/EnvfOFyWMAMYtnv.jpg'],5,30,125,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1331903561739988997,False,,1,https://pbs.twimg.com/media/EnvfOFyWMAMYtnv.jpg,,,,,,,[],,,,
1331717198625337344,1331717198625337344,2020-11-25 21:51:36 GMT,2020-11-25,21:51:36,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Adoption en conseil des ministres du projet de décret portant érection du Centre national d’Oncologie de Diamniadio, en Etablissement public de Santé (EPS) de niveau 3   #EPS de Nvo 3 à Touba  #EPS de nvo2 à Kaffrine ; #EPS de nvo2 à Sédhiou ; #EPS de nvo2 à Kédougou. #cov19sn  https://t.co/svJ8NVwkyQ",fr,[],[],['https://pbs.twimg.com/media/Ens1sP4XYAAojLR.jpg'],2,9,45,"['eps', 'eps', 'eps', 'eps', 'cov19sn']",[],https://twitter.com/MinisteredelaS1/status/1331717198625337344,False,,1,https://pbs.twimg.com/media/Ens1sP4XYAAojLR.jpg,,,,,,,[],,,,
1331541932284268544,1331541932284268544,2020-11-25 10:15:10 GMT,2020-11-25,10:15:10,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 269 /25 Nov - 749 Tests  - 19 Nouveaux cas - 11 Cas contacts - 08 Cas communautaires  - 13 Guéris  - 03 Cas graves - 01 Nouveau décès A ce jour 15.927 cas ont été déclarés positifs dont 15.540 guéris 331 décédés,55 sous traitement #cov19sn  https://t.co/TGyuWLnhcJ",fr,[],[],['https://pbs.twimg.com/media/EnqWUl9W4AEmt6m.jpg'],4,24,76,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1331541932284268544,False,,1,https://pbs.twimg.com/media/EnqWUl9W4AEmt6m.jpg,,,,,,,[],,,,
1331181013242875907,1331181013242875907,2020-11-24 10:21:00 GMT,2020-11-24,10:21:00,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 268 /24 Nov - 524 Tests  - 11 Nouveaux cas - 05 Cas contacts - 06 Cas communautaires  - 11 Guéris  - 03 Cas graves - 01 Nouveau décès A ce jour 15.908 cas ont été déclarés positifs dont 15.527 guéris 331 décédés,49 sous traitement #cov19sn  https://t.co/Dd2urApqrU",fr,[],[],['https://pbs.twimg.com/media/EnlOC7hXUAAnkfZ.jpg'],0,16,88,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1331181013242875907,False,,1,https://pbs.twimg.com/media/EnlOC7hXUAAnkfZ.jpg,,,,,,,[],,,,
1330818639319212032,1330818639319212032,2020-11-23 10:21:03 GMT,2020-11-23,10:21:03,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 267 /23 Nov - 684 Tests  - 15 Nouveaux cas - 04 Cas contacts - 11 Cas communautaires  - 28 Guéris  - 03 Cas graves A ce jour 15.897 cas ont été déclarés positifs dont 15.516 guéris 330 décédés,50 sous traitement #cov19sn  https://t.co/yjNZCbd40W",fr,[],[],['https://pbs.twimg.com/media/EngEfrCXYAAhKX6.jpg'],0,21,101,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1330818639319212032,False,,1,https://pbs.twimg.com/media/EngEfrCXYAAhKX6.jpg,,,,,,,[],,,,
1330455249065304069,1330455249065304069,2020-11-22 10:17:04 GMT,2020-11-22,10:17:04,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 266 /22 Nov - 891 Tests  - 17 Nouveaux cas - 07 Cas contact - 10 Cas communautaires  - 23 Guéris  - 03 Cas graves A ce jour 15.882 cas ont été déclarés positifs dont 15.488 guéris 330 décédés,63 sous traitement #cov19sn  https://t.co/ohZ3aItoDD",fr,[],[],"['https://pbs.twimg.com/media/Ena58w9XMAAYX-V.jpg', 'https://pbs.twimg.com/media/Ena5_IVXIAAeGik.jpg']",3,17,115,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1330455249065304069,False,,1,https://pbs.twimg.com/media/Ena58w9XMAAYX-V.jpg,,,,,,,[],,,,
1330163351792603140,1330163345194954758,2020-11-21 14:57:10 GMT,2020-11-21,14:57:10,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"la mobilisation des ressources pour lutter contre le paludisme est une initiative de ECOBANK,1er contributeur de cet effort avec un don de 60 millions de fcfa, initiative appuyée par RBM et Speak up Africa.  https://t.co/O0FFQRYkxd",fr,[],[],"['https://pbs.twimg.com/media/EnWwPkaXMAMH9ZE.jpg', 'https://pbs.twimg.com/media/EnWwUAEXEAUhQr7.jpg', 'https://pbs.twimg.com/media/EnWwW5tXUAIOxMy.jpg', 'https://pbs.twimg.com/media/EnWwgLfWEAAwof0.jpg']",1,1,16,[],[],https://twitter.com/MinisteredelaS1/status/1330163351792603140,False,,1,https://pbs.twimg.com/media/EnWwPkaXMAMH9ZE.jpg,,,,,,,[],,,,
1330095662344581122,1330095662344581122,2020-11-21 10:28:12 GMT,2020-11-21,10:28:12,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 261 /21 Nov - 794 Tests  - 17 Nouveaux cas - 11 Cas contact - 06 Cas communautaires  - 13 Guéris  - 02 Cas graves A ce jour 15.865 cas ont été déclarés positifs dont 15.465 guéris 330 décédés,70 sous traitement #cov19sn  https://t.co/jBy736cB8h",fr,[],[],"['https://pbs.twimg.com/media/EnVy7-ZXEAEwZig.jpg', 'https://pbs.twimg.com/media/EnVy7-fXMAIcq72.jpg']",2,20,98,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1330095662344581122,False,,1,https://pbs.twimg.com/media/EnVy7-ZXEAEwZig.jpg,,,,,,,[],,,,
1329728641526280192,1329728641526280192,2020-11-20 10:09:47 GMT,2020-11-20,10:09:47,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 264 /20 Nov - 794 Tests  - 13 Nouveaux cas - 05 Cas contact - 01 Cas importé - 07 Cas communautaires  - 12 Guéris  - 02 Cas graves - 01 Nouveau décès   A ce jour 15.848 cas ont été déclarés positifs dont 15.452 guéris 330 décédés,65 sous traitement #cov19sn  https://t.co/78uMElwJ7O",fr,[],[],['https://pbs.twimg.com/media/EnQlIgOW4AMOvzO.jpg'],1,24,101,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1329728641526280192,False,,1,https://pbs.twimg.com/media/EnQlIgOW4AMOvzO.jpg,,,,,,,[],,,,
1329370155181367296,1329370155181367296,2020-11-19 10:25:18 GMT,2020-11-19,10:25:18,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 263 /19 Nov - 800 Tests  - 12 Nouveaux cas - 04 Cas contact - 08 Cas communautaires  - 07 Guéris  - 03 Cas graves   A ce jour 15.835 cas ont été déclarés positifs dont 15.440 guéris 329 décédés,65 sous traitement #cov19sn  https://t.co/aTERhsBEpW",fr,[],[],['https://pbs.twimg.com/media/EnLfGfVXYAABpCn.jpg'],1,24,95,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1329370155181367296,False,,1,https://pbs.twimg.com/media/EnLfGfVXYAABpCn.jpg,,,,,,,[],,,,
1329003271529377793,1329003271529377793,2020-11-18 10:07:26 GMT,2020-11-18,10:07:26,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 262 /18 Nov - 786 Tests  - 17 Nouveaux cas - 08 Cas contact - 09 Cas communautaires  - 08 Guéris  - 03 Cas graves   A ce jour 15.823 cas ont été déclarés positifs dont 15.433 guéris 329 décédés,60 sous traitement #cov19sn  https://t.co/ocYolLaWHc",fr,[],[],['https://pbs.twimg.com/media/EnGRZt_XUAEcd0l.jpg'],2,23,93,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1329003271529377793,False,,1,https://pbs.twimg.com/media/EnGRZt_XUAEcd0l.jpg,,,,,,,[],,,,
1328642457559568384,1328642457559568384,2020-11-17 10:13:41 GMT,2020-11-17,10:13:41,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 261 /17 Nov - 551 Tests  - 05 Nouveaux cas - 01 Cas contact - 04 Cas communautaires  - 04 Guéris  - 03 Cas graves   A ce jour 15.806 cas ont été déclarés positifs dont 15.425 guéris 329 décédés,51 sous traitement #cov19sn  https://t.co/PuEg9sWCHN",fr,[],[],['https://pbs.twimg.com/media/EnBJRdkWEAI_u5I.jpg'],8,25,121,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1328642457559568384,False,,1,https://pbs.twimg.com/media/EnBJRdkWEAI_u5I.jpg,,,,,,,[],,,,
1328312915569602561,1328312915569602561,2020-11-16 12:24:12 GMT,2020-11-16,12:24:12,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 257 /13 Nov - 608 Tests  - 08 Nouveaux cas - 02 Cas contacts - 02 Cas importés - 04 Cas communautaires  - 05 Guéris  - 03 Cas graves  - 01 Nouveau décès  A ce jour 15.801 cas ont été déclarés positifs dont 15.421 guéris 329 décédés,50 sous traitement #cov19sn  https://t.co/K1dSZiPL5L",fr,[],[],['https://pbs.twimg.com/media/Em8djj3XUAIL6rk.jpg'],3,14,96,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1328312915569602561,False,,1,https://pbs.twimg.com/media/Em8djj3XUAIL6rk.jpg,,,,,,,[],,,,
1327916959388884993,1327916959388884993,2020-11-15 10:10:49 GMT,2020-11-15,10:10:49,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 259 /15 Nov - 862 Tests  - 14 Nouveaux cas - 07 Cas contacts - 07 Cas communautaires  - 09 Guéris  - 04 Cas graves - 01 Nouveau décès   A ce jour 15.793 cas ont été déclarés positifs dont 15.416 guéris 328 décédés,48 sous traitement #cov19sn  https://t.co/c6dbFzp0vF",fr,[],[],"['https://pbs.twimg.com/media/Em21YFuW8AESmha.jpg', 'https://pbs.twimg.com/media/Em21atJWMAEY2L4.jpg']",9,24,159,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1327916959388884993,False,,1,https://pbs.twimg.com/media/Em21YFuW8AESmha.jpg,,,,,,,[],,,,
1327553871724630017,1327553871724630017,2020-11-14 10:08:02 GMT,2020-11-14,10:08:02,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 258 /14 Nov - 1069 Tests  - 24 Nouveaux cas - 09 Cas contacts - 01 Cas importé - 14 Cas communautaires  - 07 Guéris  - 04 Cas graves - 01 Nouveau décès   A ce jour 15.779 cas ont été déclarés positifs dont 15.407 guéris 327 décédés,44 sous traitement #cov19sn  https://t.co/JJ5fIQs3UI",fr,[],[],"['https://pbs.twimg.com/media/EmxrJRVXUAEnutv.jpg', 'https://pbs.twimg.com/media/EmxrLWlXIAAUzs5.jpg']",3,24,130,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1327553871724630017,False,,1,https://pbs.twimg.com/media/EmxrJRVXUAEnutv.jpg,,,,,,,[],,,,
1327191051824672768,1327191051824672768,2020-11-13 10:06:19 GMT,2020-11-13,10:06:19,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 257 /13 Nov - 649 Tests  - 11 Nouveaux cas - 03 Cas contact - 08 Cas communautaires  - 14 Guéris  - 04 Cas graves   A ce jour 15.755 cas ont été déclarés positifs dont 15.400 guéris 326 décédés,28 sous traitement #cov19sn  https://t.co/6jkksdryCV",fr,[],[],['https://pbs.twimg.com/media/EmshOjMXMAE9b8Y.jpg'],4,21,119,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1327191051824672768,False,,1,https://pbs.twimg.com/media/EmshOjMXMAE9b8Y.jpg,,,,,,,[],,,,
1326831448842768384,1326831448842768384,2020-11-12 10:17:23 GMT,2020-11-12,10:17:23,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 256 /12 Nov - 713 Tests  - 09 Nouveaux cas - 01 Cas contact - 08 Cas communautaires  - 00 Guéris  - 02 Cas graves   A ce jour 15.744 cas ont été déclarés positifs dont 15.386 guéris 326 décédés,31 sous traitement #cov19sn  https://t.co/l1255rl3lv  https://t.co/Vzm5FVVMbP",fr,[],[],"['https://pbs.twimg.com/media/EmnaKfNXUAAvKwk.jpg', 'https://pbs.twimg.com/media/EmiSA_lW8AAKsfr.jpg']",6,26,115,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1326831448842768384,False,,1,https://pbs.twimg.com/media/EmnaKfNXUAAvKwk.jpg,,,,,,,[],,,,
1326112617686065155,1326112617686065155,2020-11-10 10:41:00 GMT,2020-11-10,10:41:00,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 254 /10 Nov - 597 Tests  - 09 Nouveaux cas - 00 Cas contacts - 02 Cas importés  - 07 Cas communautaires  - 17 Guéris  - 01 Cas grave   A ce jour 15.720 cas ont été déclarés positifs dont 15.366 guéris 326 décédés,27 sous traitement #cov19sn  https://t.co/7i6Z5jMHjq",fr,[],[],['https://pbs.twimg.com/media/EmdMVGxXUAEzhDM.jpg'],5,30,172,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1326112617686065155,False,,1,https://pbs.twimg.com/media/EmdMVGxXUAEzhDM.jpg,,,,,,,[],,,,
1325743554724028416,1325743554724028416,2020-11-09 10:14:29 GMT,2020-11-09,10:14:29,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 253 /09 Nov - 544 Tests  - 03 Nouveaux cas - 02 Cas contacts - 01 Cas communautaires  - 13 Guéris  - 00 Cas grave   A ce jour 15.711 cas ont été déclarés positifs dont 15.349 guéris 326 décédés,35 sous traitement #cov19sn  https://t.co/q7XrrZqFxb",fr,[],[],['https://pbs.twimg.com/media/EmX8r3aWMAMbR7z.jpg'],14,59,274,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1325743554724028416,False,,1,https://pbs.twimg.com/media/EmX8r3aWMAMbR7z.jpg,,,,,,,[],,,,
1325380831163113472,1325380831163113472,2020-11-08 10:13:09 GMT,2020-11-08,10:13:09,+0000,1186628409524404226,ministeredelas1,Ministère de la Santé et de l'Action Sociale SEN,,"Communiqué 252 /08 Nov - 797 Tests  - 15 Nouveaux cas - 04 Cas contacts - 11 Cas communautaires  - 19 Guéris  - 01 Cas grave   A ce jour 15.708 cas ont été déclarés positifs dont 15.336 guéris 326 décédés,45 sous traitement #cov19sn  https://t.co/IAST6IOJkt",fr,[],[],"['https://pbs.twimg.com/media/EmSywlSXEAcub1p.jpg', 'https://pbs.twimg.com/media/EmSy1YmWMAAPuPD.jpg']",3,22,149,['cov19sn'],[],https://twitter.com/MinisteredelaS1/status/1325380831163113472,False,,1,https://pbs.twimg.com/media/EmSywlSXEAcub1p.jpg,,,,,,,[],,,,
